Date,SPY US Equity,FTEC US Equity,KOMP US Equity,QQQM US Equity,SOXX US Equity,FLCH US Equity,VUG US Equity,IAUM US Equity,FLIN US Equity,XLY US Equity,BIL US Equity,CEMB US Equity
2023-05-31,-0.0055452425151125695,-0.007723250201126297,-0.009633911368015502,-0.00583617036059203,-0.02567162129100653,-0.008115942028985579,-0.005888309642575806,0.001787994891443212,-0.0034059945504086864,-0.009020197398522778,0.00021798365122616126,-0.00023169601482853075
2023-06-01,0.009501017111403609,0.008999513539808657,0.01507782101167332,0.01188063456565791,0.01720138451856501,0.02630040911747522,0.012223647476043098,0.007649158592554883,0.010608339029391622,0.01180660906272668,-0.003486978315353495,0.0006952491309386577
2023-06-02,0.014461144564032136,0.007713941341904285,0.020124580737901132,0.007735340838455729,-0.002351000691070415,0.021640091116173377,0.011218784942228721,-0.015182186234817818,0.0060736412087762925,0.02346805736636237,0.00010934937124096322,-0.0027790643816580918
2023-06-05,-0.0019162460272947879,-0.005820907423650379,-0.006341005166744851,0.00034267699266687934,-0.015482473847046818,0.0,-0.0014743282591868079,0.0066803699897224345,-0.005210084033613449,0.002993630573248307,0.0,0.0016256386437529802
2023-06-06,0.00217747600093654,0.0016041065126723986,0.01489009690380505,0.0,0.012072561347017174,0.013377926421404673,0.0018456313904986477,0.0002552322613578184,0.002591653995607457,0.010414682161681732,0.00021867483052706582,0.0020867145838163736
2023-06-07,-0.0034577015629744245,-0.014333760409993568,0.008383791336749047,-0.01692244450534397,-0.002821252815495834,-0.014301430143014215,-0.015032607494197103,-0.011482521051288441,0.0050991348658822044,-0.006787756897743802,0.00010931351114984444,-0.003933364183248522
2023-06-08,0.006048528894619487,0.009911446908765997,-0.0016166281755196632,0.011777824238622836,0.010235925602297025,0.012488839285714093,0.00991284180600771,0.012906556530717594,-0.003161989068839466,0.014807315066759585,0.0005465078150619362,0.004413472706155774
2023-06-09,0.001794328059096184,0.003539538251146279,-0.002081887578070707,0.004132800661247993,0.0026362288397379086,0.0008928669848653481,0.00307430180013335,-0.0025484199796126372,-0.002647273510109849,0.0051755315832138216,0.00010924186148120185,-0.0034690101757631764
2023-06-12,0.009071877180739873,0.021322645290581033,0.010894761242466355,0.017080532308958674,0.03220596635460571,-0.001541850220264207,0.014364314464015315,-0.0010219724067449532,0.005763912310286834,0.017183622828784273,0.00010922992900064266,0.005337665351589527
2023-06-13,0.006592899953895781,0.007377756847971151,0.015592753955514738,0.007958454171443918,0.013392369441709961,0.012574454003970725,0.007062249726974779,-0.006649616368286426,0.009359207803922631,0.010367750198206904,0.00021843599825244198,-0.0011542012927053813
2023-06-14,0.0011908578756927302,0.008492403583950203,-0.009482953262587523,0.007226497156239686,0.014196788698177976,0.011437908496731986,0.004807692307692513,0.0002574665293511025,0.002594684385382129,-0.0007243315023841568,0.00021838829438736163,0.0018488560203373527
2023-06-15,0.012397639416258821,0.012360939431396822,0.012309095053567365,0.011692021523948659,-0.008267568583239293,0.020463112547118856,0.013310788934057571,0.006435006435006496,0.005507304966184012,0.006523708849290211,0.0004366812227074579,0.0046136101499423265
2023-06-16,-0.007094441934026308,-0.009004884004883862,-0.00585453726638141,-0.006369426751592355,-0.009233744457322834,-0.011609498680738684,-0.006283949302375302,-0.001023017902813228,0.0031538048331976043,-0.001500330072615963,0.00010912265386298081,-0.0025258323765786628
2023-06-20,-0.005188185500386799,-0.006545510549823108,-0.005889014722536778,-0.0024451493523658385,-0.008098520571720114,-0.038441003737319734,-0.0018220793140406588,-0.010240655401945853,0.0003285151116951823,0.00546940738069468,0.00021822149481720565,0.002302025782688899
2023-06-21,-0.0051237476554280015,-0.015270134098131827,-0.007518796992481147,-0.013183173236170798,-0.024374734425647082,-0.009816768461965553,-0.010594509467053204,-0.0012933264355923235,0.0008538587848931911,-0.012015063661904413,0.0,-0.0018373909049149706
2023-06-22,0.0036096932910285595,0.008107682619647338,-0.0045913682277319845,0.011278195488721554,0.00466260696721621,-0.004104703586568892,0.010092971095756686,-0.009583009583009505,-0.0038062737892111675,0.012766214908034756,0.00043634776917200746,-0.0006902899217671177
2023-06-23,-0.007559964261987129,-0.011790427110174084,-0.011761992619926165,-0.010090281465745976,-0.01761233051620359,-0.01858108108108114,-0.009132583625814816,0.0026150627615062483,-0.008893280632411016,-0.011589700698966476,0.00010903936321016161,-0.0023025558369790255
2023-06-26,-0.004085778259966255,-0.00805941845764846,-0.00653442240373403,-0.012875536480686844,0.0032393966082266967,0.001721170395869276,-0.011276972566595544,0.0020865936358893666,0.002449318710534998,-0.01281353883348424,0.00010902747492380627,0.004846526655896577
2023-06-27,0.010963285740775097,0.02055121873506449,0.02302090674183699,0.016915760869565366,0.0349377871357035,0.020618556701030855,0.015609577773715966,-0.00468505986465384,0.00766152693469313,0.02149023449458154,0.00021803117845853315,-0.002756086357372456
2023-06-28,0.000504390489946438,0.0021854511395567044,0.00574052812858783,0.0020041418932461585,-0.007709227467811108,-0.006144781144781231,0.0034554747678352538,-0.0020920502092051096,0.009383183965678388,0.003955885878686116,0.00010899182561319165,0.0009212344541684736
2023-06-29,0.003941428538692504,0.001713395638629267,0.009589041095890538,-0.0020668044536302776,0.0002799358670531049,-0.013579514976991058,0.00039457636846274013,-0.0015723270440249904,-0.0006518904823989979,0.001074626865671613,0.00032693984306897406,-0.004832029452370046
2023-06-30,0.011800689324598768,0.015705178043849966,0.008593396653098218,0.015366114377338258,0.015454621342559482,0.0074413279908416285,0.014593567356305348,0.006824146981627255,0.007501630789302105,0.012702767175572394,0.0003268329883427956,0.002774566473988438
2023-07-03,0.0011505143475907254,-0.0013778322106550167,0.012107623318385663,0.002500328990656886,0.008890705182607483,0.018749999999999822,7.068136839150085e-05,0.0005213764337852478,0.00420848170929089,0.012072316118014292,-0.003811805706817606,-0.0029974636845744307
2023-07-05,-0.0014871898871088307,-0.006208799632071105,-0.006202924235711116,-0.00032817012339203533,-0.022099771381675404,-0.007808142777467997,0.0004947346102197603,-0.002605523710265789,-0.0025789813023855412,0.0004073082741766765,0.00010932546190023373,-0.0037002775208141436
2023-07-06,-0.007830659174508536,-0.004165059776320756,-0.017387427552385204,-0.007681701792397244,-0.012608200455580754,-0.026801573917931476,-0.007276066685504401,-0.0031347962382446415,-0.00477698771816415,-0.016111208049787717,0.0003279405334499774,-0.006499535747446661
2023-07-07,-0.0025246781603966983,-0.0034079467121062024,0.011796733212341204,-0.0028450443297602934,0.0004249720884403896,0.022918928909733793,-0.00327332242225864,0.007337526205450695,-0.0020199920759153,0.0012414282336250526,0.00010927767457102888,0.0009345794392525697
2023-07-10,0.002531068293239125,0.004507655242092179,0.022197309417040456,0.0001990577931125781,0.02081478663023173,-0.0002371541501976493,-3.5696437495458255e-05,0.0005202913631634498,0.004555808656036442,0.003070201334356648,0.0002185314685316797,0.004435107376283831
2023-07-11,0.006368557521721163,0.0034042553191488967,0.013599473568765008,0.004577418070850436,3.923510567016564e-05,0.005885077206339018,0.005283261342947876,0.003640145605824152,0.007628765792031089,0.008358349520277919,0.00010924186148120185,-0.00023239600278868178
2023-07-12,0.00804592505537216,0.010409437890353868,0.01298420255355981,0.012745162781483188,0.018626432842537177,0.0235822571588995,0.011931394481730084,0.013989637305699354,0.007860346241018501,0.008989551106181715,0.00021845985800106327,0.005346350534634947
2023-07-13,0.007936863817766149,0.014728327228327176,0.022644734031189717,0.016823161189358338,0.02065866114368453,0.021667580910586848,0.014001473839351242,0.00025549310168626604,-0.004784688995215336,0.00937228811107893,0.0004368242874304151,0.0060115606936415045
2023-07-14,-0.0006228312127414259,-0.003309017071519871,-0.01817422185084594,0.00019238168526358734,-0.012502808800852194,-0.015280536912751774,0.0008651716500553963,-0.003320561941251521,0.006089743589743568,0.0025792399839512647,0.00010915838882219475,-0.00517122500574585
2023-07-17,0.003472222222222321,0.013581830528937022,0.009787234042553106,0.00878374046290964,0.02393202478142542,-0.0049290091819153,0.006742505445869851,0.001025115325474113,0.004460019114367553,0.0040589983992682654,0.00010914647456883309,0.001501674945131315
2023-07-18,0.007430574039570592,0.010422094841062934,-0.0008428150021070335,0.008643701538070259,0.0018473982333511163,-0.02082191780821907,0.008036818244264277,0.01075268817204278,0.00031715826197276087,0.004099527415589499,0.0,0.0029988465974624123
2023-07-19,0.002223738963869737,-0.0017682163117953564,0.004639392661324404,-0.0010712035286704058,-0.0118716486989896,0.004683827644096361,-0.0007495741056219307,0.0007598784194529085,0.0019023462270133518,0.003515735752764426,0.0002182691258323377,-0.0009199632014719183
2023-07-20,-0.006634446397188021,-0.021772824562698467,-0.01931150293870698,-0.022330158329653682,-0.03636728172747883,-0.0057759681848309485,-0.019469448990725557,-0.004302708175145442,-0.0022151898734177333,-0.03407357179182913,0.0005455537370431252,-0.002302025782688677
2023-07-21,0.0,-0.0012826316583671726,-0.0042808219178080975,-0.0029034131234274563,0.009029638411381269,0.0002801120448179262,-0.0020864485168827773,-0.003558718861209953,-0.0034887408816999255,0.00023400023400022008,0.0,0.0020766035994461696
2023-07-24,0.004467247556282805,0.0013598247337009983,-0.002364574376612305,0.00161770415426421,-3.877260046059039e-05,0.02156258751050122,0.003171063177335398,-0.004336734693877631,0.0041374920432843965,0.006550473739618701,0.0001090512540893318,-0.0004605111673958717
2023-07-25,0.0027300748568912514,0.011165597887589529,0.0010773540185304853,0.007041798565798896,0.016821498713111005,0.011513157894736947,0.006078921772960877,0.005380476556495095,0.00031695721077640293,-0.0023242300987798004,0.00010903936321016161,-0.0025339783460032184
2023-07-26,0.0001536975232740989,-0.011788405580840156,0.005380972879896584,-0.003784962791891222,-0.013808643401895138,0.015176151761517653,-0.0011739115423125002,0.004841997961263944,0.004119138149556445,-0.0002329644729178737,0.00010902747492380627,0.004618937644341958
2023-07-27,-0.006629931285811463,-0.00437901094752724,-0.020338257332477072,-0.002318243286753674,0.018806022614095808,-0.013347570742124892,-0.0066369387120190915,-0.01496322597007349,-0.010728936573051406,-0.010369334731445856,0.0005450779461462218,-0.0045977011494253706
2023-07-28,0.009790271608212331,0.014104800181997224,0.022180944055944174,0.018072677983605345,0.021832662449683626,0.04978354978354971,0.015624456275881382,0.007723995880535517,0.007336523125996752,0.016953143395337822,0.00010895619960771263,0.003926096997690642
2023-07-31,0.001904053225947555,0.004935317430643904,0.017210048102618947,0.0012679896024854198,0.004145265500147266,0.008592783505154689,0.002055780168573884,0.0020439448134899063,0.005699810006333239,0.005672609400324324,0.00010894432944752452,0.001840349666436536
2023-08-01,-0.0028615740841870796,0.0007441029838530788,-0.007671290458175606,-0.0027860444500728,0.000635531596400396,-0.01966095458099737,-0.003145729330506608,-0.009688934217235934,-0.003935768261964734,-0.011338782088177735,-0.004030501089324567,-0.008725602755453421
2023-08-02,-0.013910795653697905,-0.026619079485463715,-0.027215927141798213,-0.021969648866594804,-0.03827233995363666,-0.028255656344489566,-0.021232077930987137,-0.005149330587023715,-0.01944049312470375,-0.017930954182919123,0.00010937329104221405,-0.0018531387537641386
2023-08-03,-0.0028658387576923072,-0.003895806279123004,-0.004572175048987659,-0.0018827501136141622,-0.0025624107160016063,0.025751072961373467,-0.002277904328018332,0.0,-0.0006447453255963298,0.002371213468492561,0.0004374453193352057,-0.005337665351589749
2023-08-04,-0.004522769806612592,-0.0131134969325154,-0.009405074365704258,-0.004423051905815045,-0.0015764278495247197,-0.011506276150627714,-0.005655075518089303,0.0036231884057971175,0.011290322580645107,0.01454846531432974,0.00021862702229991093,0.006766215585627622
2023-08-07,0.008728542333430234,0.0016318284248970638,-0.0030911901081916993,0.008232065856526694,0.010526112653966413,-0.009354497354497338,0.00727683775477761,-0.003094378545642207,0.0022328548644339197,0.010259399591955543,0.0,0.0
2023-08-08,-0.004348694282354515,-0.009775019394879791,-0.005980066445182675,-0.00848885432866775,-0.015914047937741982,-0.015675739189881965,-0.004173242153252654,-0.005173305742369294,-0.005410566518141313,-0.007962610351393451,0.00021857923497270448,0.0013904982618773154
2023-08-09,-0.006685236768802283,-0.013867126292698151,-0.015597147950089152,-0.011110384942160545,-0.018347188793160774,0.004357097511082708,-0.010388787153120083,-0.005200208008320439,0.0022400000000000198,-0.011865294015006245,0.00010926573426583985,0.00023142791020602793
2023-08-10,0.00035894559730786924,0.0011122586795899725,-0.0031688546853779753,0.0023131319807019324,-0.004033347450748348,0.005942733657482435,0.0018504679548769776,-0.001045478306325176,-0.0012771392081736277,0.0024133262699395086,0.0005462689828470424,-0.003007866728366393
2023-08-11,-0.00058307730259477,-0.005951908578684217,-0.005195277020890066,-0.0065277594619543855,-0.024239143510164762,-0.027389903329752996,-0.0053990693709372595,0.0,-0.004156010230179086,-0.003405754550792839,0.00010919414719379184,-0.0020886516593178195
2023-08-14,0.005520026926960631,0.014609612007025374,0.0033963917902271046,0.011482046857370642,0.02884793194846824,-0.00993926007730539,0.011142459197885701,-0.0031397174254316207,-0.0035313001605136174,0.0030638699033702643,0.0001091822251335639,-0.0018604651162790198
2023-08-15,-0.011648925487045658,-0.010150287198048669,-0.016151046405823544,-0.010629921259842523,-0.01669582409681858,-0.014478527607361902,-0.009995408469607558,-0.0031496062992126816,-0.005476804123711321,-0.013627819548872266,0.00010917030567680897,-0.002096924510717746
2023-08-16,-0.007338165232902094,-0.009379968203497513,-0.016878612716762942,-0.01094309590131326,-0.019354960569279323,-0.015868344802607792,-0.008348198358901326,-0.005002632964718257,0.0038872691933915515,-0.012386850881372036,0.0002183167776443895,-0.002334812047630197
2023-08-17,-0.007619870803384554,-0.011795859412614296,-0.016227657572907006,-0.010863005431502759,-0.009775907179208954,0.010925819436457651,-0.010577061447690328,-0.001587721619476068,-0.0029041626331074433,-0.016944042450554808,0.00043653825166445337,-0.002808331383103102
2023-08-18,0.0004813312246441104,0.0030856678846933328,-0.002151565861821525,-0.001355840282014742,0.005375429886938399,-0.027303754266211455,-0.0013453567013308465,0.0,0.001941747572815622,-0.002269520947065007,0.00010908694229305738,0.001408120159587023
2023-08-21,0.0065063001145475585,0.017323727029871394,0.0033540967896501517,0.016563709184712394,0.02872932659302263,-0.0035087719298246833,0.013544511196067921,0.00291545189504383,0.007105943152454719,0.011496372802163979,0.00010907504362989151,-0.005624560581204641
2023-08-22,-0.002708608367096077,-7.957348611442594e-05,-0.0019102196752628364,-0.0016694490818029983,-0.008816786413910371,-0.0023474178403755097,0.000287387290297092,0.001585623678646897,-0.0012828736369466798,0.0014587005409347764,0.00010906314756242708,0.0009427292010368848
2023-08-23,0.011137738217505522,0.018780837179691368,0.013157894736842257,0.016053511705685697,0.020443138695066754,0.014117647058823346,0.014796193212425868,0.01055408970976246,0.015093127809890694,0.00801116708138605,0.00021810250817888566,0.006592889098187005
2023-08-24,-0.013859106606776028,-0.023668176847367772,-0.020306965761511253,-0.02185648452929556,-0.033049424184260934,0.0022911832946634902,-0.018331740807587482,-0.0005221932114881644,-0.010123378677633688,-0.01956770425672827,0.0003270824247709747,-0.003040935672514733
2023-08-25,0.007049829476527325,0.009440755260420985,0.005784526391901634,0.00827836855566022,0.0043006016996463,-0.0006308052895048766,0.007786870471177876,-0.0010449320794148065,-0.0006391818472355482,0.011176615082289398,0.00021798365122616126,-0.000469263256686947
2023-08-28,0.006341341455099236,0.008163588808750122,0.009345794392523477,0.007609638875909486,0.012661879035201995,0.019214064834439437,0.007261670541942378,0.0026150627615062483,0.0028781579788934586,0.004008259443702089,0.00021793614470966283,0.0032863849765258912
2023-08-29,0.014454783629957557,0.01996855345911963,0.02730294396961086,0.021199072540576402,0.026267845782914856,0.020999522738119447,0.019284040059663443,0.009389671361502261,0.006696428571428603,0.024981853375272145,-0.00010894432944774657,0.005615348619560034
2023-08-30,0.004118799536913187,0.008632649915215174,0.003235498035590423,0.006033084657800947,0.004714727207892677,-0.003895381190873737,0.006515452423260459,0.0025839793281652312,-0.002850807728856486,0.004308055473591033,0.00021791239921542527,-0.0032573289902279035
2023-08-31,-0.0014633821866476548,0.004814305364511551,-0.007371573370191009,0.002256899664689227,0.006920894179528014,-0.010318435754189892,0.001384657989476512,-0.0010309278350515427,-0.0025412960609911828,0.003114349512281178,0.0006535947712418277,0.0021008403361344463
2023-09-01,0.0018652159431553628,0.004410981823712801,0.003945230912044462,-0.0003860258637329306,0.0026048137945862138,0.018328789238680754,0.0010370575221239076,-0.0005159958720328817,0.007643312101910826,-0.006092203151543685,-0.004245591116917025,-0.004425809457255903
2023-09-05,-0.004321904297524326,0.0022715226773681874,-0.011789181692094308,0.0011585248117398361,-0.00033222649761188716,-0.008869179600886956,0.00017266385800129846,-0.006969540526587603,0.006321112515802696,0.0007072552602109816,0.00021865092380002338,-0.0037435657463734673
2023-09-06,-0.006722464606891632,-0.010576414595452222,-0.007719298245614015,-0.008486017357762887,-0.0072287673641640016,-0.001677852348993203,-0.00921865828816082,-0.0051988562516245285,-0.003140703517587995,-0.00889333883031973,0.0,-0.0002348520432127188
2023-09-07,-0.003070234413518058,-0.015270672673131203,-0.011786892975011787,-0.007586072748492434,-0.022888035957720265,-0.026330532212885283,-0.005262057429606837,0.0007839038411285859,0.005671077504725952,0.0027929641074400102,0.0005465078150619362,0.0037585153864223564
2023-09-08,0.0015061256603348117,0.0020159727068309596,-0.0069179389312976625,0.0014373448320919024,-0.005176435045317174,-0.00575373993095496,0.0007006480994919961,0.001044386422976773,0.011904761904761862,0.0,0.00010924186148120185,-0.0009361104610343673
2023-09-11,0.006576584665110463,0.0050297918439992095,0.0016814797021378336,0.011938935281837315,-0.0005666796037251398,0.0185185185185186,0.011027481183266463,0.0010432968179445723,0.009597523219814219,0.026903703703703652,0.0,-0.0009369875849144504
2023-09-12,-0.005485561378079984,-0.017169695103172122,-0.0057553956834532904,-0.011088904648314246,-0.008487997569127992,-0.001136363636363824,-0.010907202216066558,-0.004168837936425307,-0.012572830420116476,-0.009059957297016474,0.0003276897870017059,-0.00023446658851111746
2023-09-13,0.0011659454247852086,0.001096748922835955,-0.006994693680656083,0.003911597887737317,0.005128305710028647,-0.0068259385665527805,0.0026605986346930344,-0.0026164311878598134,0.0021739130434783593,0.00791986955508972,0.00010919414719379184,0.002579737335834942
2023-09-14,0.008622427269266097,0.007121057985757684,0.013359242166626206,0.008052470939671208,0.007154704555155655,0.00572737686139746,0.006040291889249483,0.0,0.0030988534242328836,0.009822047608042395,0.00032754667540135785,-0.0011695906432748204
2023-09-15,-0.01552091660005328,-0.02020202020202011,-0.011265580057526314,-0.017586806673967614,-0.028859922270867533,-0.009111617312072884,-0.016242104532518953,0.006820566631689617,-0.0030892801977137063,-0.01710722050577873,0.00021829294913766617,-0.0002341920374708817
2023-09-18,0.0005864176647043529,0.004599524187153259,-0.006545454545454632,-6.557377049176694e-05,0.003407800783931325,0.0022988505747127963,0.000458618499964647,0.005992704533611226,-0.0012395413696933977,-0.012631701496012449,0.00010912265386298081,-0.0004684937924571697
2023-09-19,-0.002073800238937884,-0.0010262077676035375,-0.006344558321132232,-0.0020329201914879302,-0.008429055449962752,-0.0051605504587155515,-0.001657322190486199,-0.0010360010360009886,-0.002792429413589703,-0.005011201509255936,0.0001091107474084918,-0.00023435669088367472
2023-09-20,-0.009193377154344762,-0.015329909126827301,-0.01055992141453832,-0.014390852937311016,-0.01641740821760207,-0.009798270893371819,-0.015152585476123304,0.0007778065854291416,-0.00435594275046669,-0.009954375777685653,0.00010909884355236876,-0.0017580872011250248
2023-09-21,-0.01652836038664962,-0.01564882433191561,-0.018366840407048945,-0.018867924528301994,-0.018454232649345426,-0.016938300349243374,-0.02094466162177666,-0.0067875647668393935,-0.007499999999999951,-0.027290681668561856,0.0005454347114650648,-0.0050487260772573705
2023-09-22,-0.002248545399754165,0.002690363606717705,-0.0035398230088495852,0.0006115792334873138,0.008329330823651615,0.02966427852448339,-0.0013553610022345453,0.0029213834837498176,0.0,-0.009844336430197442,0.00010902747492380627,0.0037762567854615625
2023-09-25,0.004205194925886335,0.003658834051548876,-0.0002537427048971974,0.004753820033955858,0.007316870642593454,-0.016676250718803853,0.005502164184579161,-0.005201560468140465,0.004408060453400475,0.0061517429938482415,0.00010901558922915555,-0.0035269221725839905
2023-09-26,-0.014691252342502903,-0.018956578094620924,-0.015228426395939132,-0.015275430888813779,-0.021641638443351097,-0.009941520467836362,-0.01663505034291557,-0.00758169934640518,-0.007210031347962276,-0.018218873517786505,0.00010900370612598742,-0.0025955639452571733
2023-09-27,0.000399173476096637,0.0033856317093312605,0.007474226804123907,0.0025396389594345425,0.00881757610711209,-0.0005906674542232038,0.0014468021961715483,-0.013171759747102163,0.006946637196084682,-0.003837201987796357,0.0003269754768393529,0.0
2023-09-28,0.005797441614833865,0.007735988807505478,0.012023535431056498,0.008010406682185334,0.018516923885731007,0.00018321513002361733,0.0077421744767551814,-0.004805125467164939,-0.00627155848228278,0.011177064915382617,0.00032686859882335995,0.00023657440264956975
2023-09-29,-0.0024269579016147347,0.003919967333605667,0.0011400404448937973,0.0012225769204645687,0.0036233427180027977,0.009862259278737184,0.000992501102778931,-0.010193133047210368,-0.0011044493531082722,0.005308187097982753,0.00010892059688472067,0.00023651844843897152
2023-10-02,-0.0003976794235988068,0.009273570324574765,-0.006188596923123568,0.00841191235330041,0.005046132174840734,-0.004681100058513632,0.00785869046307508,-0.009756097560975618,-0.0013836676670352377,0.0008075537333831484,-0.004138531910259147,-0.00910380704658309
2023-10-03,-0.013386066321874113,-0.018134923833319938,-0.024644308943089444,-0.017894382778338325,-0.020691328459793268,-0.01940035273368612,-0.018509746766259716,-0.003831417624521105,-0.002726881611580745,-0.024331202284153752,0.00021872265966749183,-0.0044147476434793775
2023-10-04,0.007281956403140555,0.011492365785585434,0.007554050533993273,0.013836564148229202,0.013277630734758183,-0.008992805755395628,0.013921372090433204,0.00027472527472527375,-0.0015860428231561086,0.019721356320376637,0.00010933741526364393,0.0009587727708533222
2023-10-05,-0.00037677200584007586,0.0007304009089432739,-0.00749741468459153,-0.0032430241199917775,-0.0048475803378636995,0.006781609195402272,0.0006590509666080102,-0.0013732491073880082,0.006354249404289192,-0.004990953896063299,0.0006559527714005142,0.0007614942528737512
2023-10-06,0.011872791519434767,0.019463141675452045,0.01901536858556918,0.01667457466278055,0.02148481748498865,0.02090481369538688,0.01694109037687519,0.004400440044004528,0.009629044988161084,0.007022383848517277,0.0,-0.0021966031613857018
2023-10-09,0.006402197699864942,0.005409275316204054,0.0,0.0053336889125941145,-0.0024990113286431637,-0.002942907592701438,0.0044975353506278015,0.018619934282584794,-0.012351469668542836,0.0010584646036984058,0.00010925379656945289,0.003597122302158251
2023-10-10,0.005204839343958989,0.0025318458738823324,0.015593047034764718,0.0054380263943234475,0.012818850668876447,0.020838252656434353,0.004728132387706863,-0.0010752688172044333,0.009656482507519382,0.010946635153626039,0.0,0.0028673835125447855
2023-10-11,0.004096285727435811,0.007734196196038212,-0.002013591744273846,0.007255458083239796,0.007523962649186755,0.0050309373735037966,0.007878787878787818,0.006458557588805203,0.001285669488868102,0.0035683524055618587,0.00021848372296262575,0.0
2023-10-12,-0.006096442977631011,-0.001331349361735512,-0.02093316519546029,-0.0036015977997512216,0.002556978076644123,-0.014769850402761686,-0.004881327155035198,-0.002139037433155022,-0.008079922332529632,-0.01091221186856306,0.00043687199650488395,-0.004994043364307865
2023-10-13,-0.00498086058202285,-0.015213299874529462,-0.009273570324574987,-0.012421135646687564,-0.027222420509442347,-0.00812927414692255,-0.01116126968329001,0.032154340836012985,0.0024310927288226925,-0.01468947564150247,0.00021834061135383998,0.001187728086895934
2023-10-16,0.010521436848204058,0.010670488931358468,0.01690067602704115,0.011579157516470318,0.014160143036324957,0.0032913136404046917,0.011466982997232034,-0.005192107995846351,0.0094488188976376,0.01616657230924079,0.00010914647456883309,-0.0004783544606554724
2023-10-17,-4.586735161915545e-05,-0.003860699653324917,0.008182050626438286,-0.003355042431418931,-0.007302042176476564,-0.007629107981220629,-0.002629895514961955,0.0015657620041753528,-0.0009360374414975059,0.0023523585489662047,0.00010913456291605783,-0.004546542234984408
2023-10-18,-0.01332507683133799,-0.012101558174483884,-0.023839715952320484,-0.013267326732673168,-0.01802400450084385,-0.01714961561206385,-0.01589224629418462,0.015112037519541488,-0.013585259212991918,-0.023468379446640264,0.00010912265386298081,-0.0038461538461539435
2023-10-19,-0.008786406638618294,-0.0066453162530024645,-0.012470771628994681,-0.00949896314134735,-0.015405505367418248,-0.016245487364620947,-0.008183069012962507,0.011914784394250422,0.005379135665664059,-0.025550215026562073,0.0004364429896344113,-0.0024131274131272695
2023-10-20,-0.012288066036629686,-0.01781252518739418,-0.01210207840042099,-0.01472276625920177,-0.014461419297107758,-0.013455657492354889,-0.015113901869159063,0.002937282176937117,-0.009601667774107314,-0.015511422637590977,0.00021812629512485415,0.002418964683115421
2023-10-23,-0.0017331845485411002,-8.20613819136895e-05,-0.003728362183755052,0.0029474261429844884,-0.005685888604605505,0.0037197768133914177,0.003150715397731485,-0.0030349013657055,-0.010810810810810811,0.001186630628255081,0.00010903936321016161,0.0019305019305020377
